Title,Date,Source,Company,Link
"한은 ""전금법 개정안, 개인정보 침해 빅브라더법""",2021.02.17.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=159134&year=2021
[금융] 걷고 뛰고 헤엄치고 오르고 밟고…운동만 해도 보험료 할인해드려요,2021.03.02.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=201051&year=2021
"""백신 효과와 보복 소비 기대되는 백화점 대형마트를 주목하라"" 오린아",2021.03.02.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=201528&year=2021
카카오페이·삼성카드 '맞손'…고객 늘리고 카드 우회 진출,2021.03.02.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=201320&year=2021
"이말년, 기안84 인터뷰 댓글창 닫았다...""과도한 응원 과도해""",2021.02.17.,매일경제,네이버,http://star.mk.co.kr/new/view.php?mc=ST&year=2021&no=155425
"""국가보조금 한 번에 신청한다"" 보조금24 시스템 4월부터 오픈",2021.03.02.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=199654&year=2021
한달새 '주가 45%↑' 빅히트에 주목해야 할 2가지 이유,2021.02.03.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=111099&year=2021
"고은아, 러블리 꽃받침 '상큼 미모'",2021.03.02.,매일경제,네이버,http://star.mk.co.kr/new/view.php?mc=ST&year=2021&no=198459
"카카오, 전 직원에 455만원 자사주 쏜다…IT기업 보너스 잔치",2021.02.08.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=128063&year=2021
"'코로나19 시대' 온라인 공연, 3만원 이하면 본다 80% ↑",2021.02.16.,매일경제,네이버,http://star.mk.co.kr/new/view.php?mc=ST&year=2021&no=151522
"한컴, 사상 첫 연매출 4천억 돌파",2021.02.16.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=154262&year=2021
"SKT, 통신사업 탈피…구독경제 플랫폼 진출",2021.02.02.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=110742&year=2021
"활짝 열린 민간인증… 카카오·통신사·NHN 경쟁 후끈, 여러 인증서 사용 땐 ...",2021.02.02.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=109711&year=2021
[충무로에서] 쿠팡 상장과 유통전쟁,2021.02.16.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=150423&year=2021
"개인정보 활용권, 주식·부동산과 어떻게 다를까",2021.02.28.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=195632&year=2021
"""플랫폼 1등기업만 옥죄는 건 낡은 규제""",2021.02.28.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=195547&year=2021
"""플랫폼 1등기업만 옥죄는 건 낡은 규제""",2021.02.28.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=195547&year=2021
"세븐틴, 못말리는 캐럿 사랑…팬덤 생일축하송 공개",2021.02.15.,매일경제,네이버,http://star.mk.co.kr/new/view.php?mc=ST&year=2021&no=146348
코로나 시대 언택트 금융생활 돕는 상품 써볼까… 온라인 쇼핑·배달앱·OTT ...,2021.02.01.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=106031&year=2021
"이마트24, ""편의점에서도 7일장을 즐기세요""",2021.02.28.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=194898&year=2021
"한국대중음악상, 오늘(28일) 개최...BTS 5개 부문 후보[MK이슈]",2021.02.28.,매일경제,네이버,http://star.mk.co.kr/new/view.php?mc=ST&year=2021&no=194582
테슬라 온라인주총 보셨나요…한국서도 매경 통하면 됩니다,2021.01.31.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=100932&year=2021
디즈니 때문에 이병헌·현빈 한솥밥 먹게됐다?,2021.01.31.,매일경제,네이버,http://premium.mk.co.kr/view.php?no=29644
"""최악 성노예 수용소"" 위구르서 드러난 '중국몽'의 민낯",2021.02.27.,매일경제,네이버,http://premium.mk.co.kr/view.php?no=29781
"있지(ITZY), 2021 새 프로젝트 시작...자체 예능 콘텐츠 선뵌다",2021.02.26.,매일경제,네이버,http://star.mk.co.kr/new/view.php?mc=ST&year=2021&no=189551
"정몽구재단, '제1회 미래 지식 포럼' 개최…사회문제 해결책 논의",2021.02.04.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=116716&year=2021
"""개인정보쏠림·남용 우려 크다…전금법 개정안은 빅브라더법""",2021.02.04.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=120123&year=2021
"진중권 ""그놈의 좌파·빨갱이 빼고 말하는 법 배워라""…'싸움의 기술' 전수",2021.02.25.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=188952&year=2021
"8주년 맞는 넥슨컴퓨터박물관, 3월 한달 휴관 ‘재정비’",2021.02.25.,매일경제,네이버,http://game.mk.co.kr/view.php?year=2021&no=188140
"제니튼 어린이치약, 신학기 매출 급성장",2021.02.25.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=186732&year=2021
"브이티지엠피, 라이브커머스 통해 기초케어 제품 매출 극대화 나서",2021.02.25.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=186297&year=2021
[최은수 기자의 미래이야기]‘제2의 자아’ 디지털 휴먼…메타버스 세상이 온...,2021.02.25.,매일경제,네이버,https://www.mk.co.kr/opinion/columnists/view/2021/02/185507/
"김영희, 새 프로필 공개 ""무소속 기념""",2021.02.25.,매일경제,네이버,http://star.mk.co.kr/new/view.php?mc=ST&year=2021&no=189115
1200만뷰 '펜트하우스2' 인기 이정도일 줄이야…압도적 1위,2021.02.25.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=184112&year=2021
관광 역사상 최악의 해 극복하고 200억 투자 유치한 ‘여행 앱’,2021.02.11.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=142085&year=2021
박세리 화보 “후배들이 또 다른 문을 열 수 있게끔 인도하는 역할“,2021.01.28.,매일경제,네이버,http://star.mk.co.kr/new/view.php?mc=ST&year=2021&no=94244
거래 신고 후 돌연 취소 매물 정보…네이버서 퇴출,2021.02.24.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=183315&year=2021
영탁 “따뜻한 이불 같은 내 사람들에게 주저 없이 사랑 표현했으면”,2021.02.11.,매일경제,네이버,http://star.mk.co.kr/new/view.php?mc=ST&year=2021&no=141204
UNIST 바이오 스타트업 육성 나서,2021.02.24.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=181799&year=2021
"[단독] ""2박만 됩니다""…도깨비 호텔의 황당한 '바가지 방팔이'",2021.02.24.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=180195&year=2021
BTS·블랙핑크·트와이스 한곳에서 만난다…K팝 단일 플랫폼 탄생,2021.01.27.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=90175&year=2021
"'펜트하우스' 박은석 ""이지아와 금지된 사랑 느낌 날까 조심스럽게 찍어""",2021.02.10.,매일경제,네이버,http://star.mk.co.kr/new/view.php?mc=ST&year=2021&no=139098
"K경영 성공비결과 혁신방향 | 스피드·사람 중심·도전정신… 경쟁력의 원천,...",2021.01.27.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=88990&year=2021
"이주열 총재 ""재난지원금 재원 충당위해 韓銀 국고채 직접인수 안돼""",2021.02.23.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=178698&year=2021
업글인간-업그레이드는 계속 되어야만 한다,2021.02.23.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=177959&year=2021
"최기영 과기부 장관 ""6㎓ 이하 중대역 주파수도 기업에 특화망 할당""",2021.02.23.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=175367&year=2021
"윤하, ‘바른연애 길잡이’ OST 아홉 번째 주자…‘서른 밤째’ 발매",2021.02.01.,매일경제,네이버,http://star.mk.co.kr/new/view.php?mc=ST&year=2021&no=102324
온택트 시대 유통·배송 플랫폼 빅뱅 | Part Ⅰ유통·배송 빅뱅… 코로나 팬데...,2021.01.26.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=84912&year=2021
"법무부, 검찰과 숨고르기…尹총장 의견 대부분 수용",2021.02.22.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=174581&year=2021
수억 동원한 코인 매매 생중계…투기 조장 우려 높다,2021.02.22.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=174689&year=2021
"최기영 과기부 장관 ""6㎓ 이하 중대역 주파수도 기업에 특화망 할당""",2021.02.22.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=174829&year=2021
배민 입점업체에 '단체구성권'도 주겠다는 與,2021.01.31.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=101092&year=2021
"하만, 오디오 브랜드 '인피니티' 첫선…블투 스피커 CLUBZ 출시",2021.02.22.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=173225&year=2021
온라인 생중계·실시간 질의…'코로나 주총' 매경이 도와드려요,2021.01.31.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=101030&year=2021
"""내가 어제 뭘 샀지?"" 은행 앱으로 확인하세요",2021.02.22.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=173414&year=2021
'7일만에 700억' 강남 큰손도 가입…저축銀 파킹통장 뭐길래,2021.02.08.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=130064&year=2021
[기고] 한·인도 '스타트업 협력'에 거는 기대,2021.02.22.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=170920&year=2021
[사설] 전자금융거래법 놓고 볼썽사나운 설전 벌이는 한은·금융위,2021.02.22.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=170914&year=2021
제2의 이케아?…스웨덴 온라인공룡 韓상륙후 벌어질 무서운 일들,2021.02.07.,매일경제,네이버,http://premium.mk.co.kr/view.php?no=29674
"블랙핑크 1억뷰 돌파, '아이스 크림'으로 26번째 억대뷰 영상",2021.02.20.,매일경제,네이버,http://star.mk.co.kr/new/view.php?mc=ST&year=2021&no=168873
"""조선인이 우물에 독 타"" 지진때마다 日'혐오발언' 왜 반복되나",2021.02.20.,매일경제,네이버,http://premium.mk.co.kr/view.php?no=29749
빅데이터도 반도체 슈퍼사이클에 꽂혔다,2021.01.29.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=95212&year=2021
배우 조정석이 호텔스컴바인과 인연 이어가는 이유,2021.02.06.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=124666&year=2021
"은성수 ""韓銀 빅브라더 발언, 화난다""",2021.02.19.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=167055&year=2021
1만 동원 '송가인 더 드라마' 전국 상영관 확대[공식],2021.02.19.,매일경제,네이버,http://star.mk.co.kr/new/view.php?mc=ST&year=2021&no=167588
"""롤러블폰 격하게 원해요""…LG 상소문폰 언제 펼쳐질까",2021.02.19.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=166264&year=2021
"'인성甲' 박보영, 층간소음에도 너털웃음...""한창 뛸 때다""",2021.02.05.,매일경제,네이버,http://star.mk.co.kr/new/view.php?mc=ST&year=2021&no=121664
"소녀시대 효연, 유튜버 변신...‘탐나효’로 여행 브이로그 도전",2021.02.05.,매일경제,네이버,http://star.mk.co.kr/new/view.php?mc=ST&year=2021&no=121189
[株머니 주요산업 증시기상도] 글로벌 경기회복 기대…코스피 상장사 순이익 ...,2021.02.19.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=164361&year=2021
"‘아이스프레이’ 스프링 컬렉션 감사 패키지, 2월 19일부터 한정수량 판매",2021.02.18.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=160812&year=2021
3160…바이든 효과에 코스피 신고가,2021.01.21.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=70251&year=2021
가상현실 공간에서 일상을… 성큼 다가온 메타버스 시대,2021.01.27.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=87202&year=2021
"[속보] 금융위, 주식카페 운영자·유튜버 압수수색",2021.02.04.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=119258&year=2021
지마켓·옥션 매물로 나왔다…몸값 5조,2021.01.20.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=65548&year=2021
온라인 주문받고 당일배송…오산오색시장이 살아났어요,2021.01.20.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=65398&year=2021
4월부터 국내서도 비트코인 간편결제 가능해진다,2021.02.17.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=157106&year=2021
온라인 주문받고 당일배송…오산오색시장이 살아났어요,2021.01.20.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=65398&year=2021
4월부터 국내서도 비트코인 간편결제 가능해진다,2021.02.17.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=157106&year=2021
"'위키드' 정선아·손승연, 라비 ‘퀘스천마크’ 오늘(20일) 출연",2021.01.20.,매일경제,네이버,http://star.mk.co.kr/new/view.php?mc=ST&year=2021&no=64524
"임시완, 3월 14일 온라인 팬미팅 '봄 산책' 개최",2021.02.17.,매일경제,네이버,http://star.mk.co.kr/new/view.php?mc=ST&year=2021&no=156592
"나영석PD, 송민호X피오 '브르르 프렌즈' 출연 성사 [공식]",2021.01.20.,매일경제,네이버,http://star.mk.co.kr/new/view.php?mc=ST&year=2021&no=62269
[부음] 김재관씨(전 동아일보 과학부장·전 자동차생활 회장) 별세 외,2021.02.03.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=115064&year=2021
"""좋다 말았네""…엔씨소프트 연봉 1천만원 인상 해프닝",2021.02.17.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=158638&year=2021
"빅히트, 주가 급등...상장 3개월만 20만원선 회복",2021.01.25.,매일경제,네이버,http://star.mk.co.kr/new/view.php?mc=ST&year=2021&no=80495
"경제기사인 척 ""대출 확대""…소비자 유혹하는 불법사금융 [금융 라운지]",2021.02.16.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=154363&year=2021
"‘잃어버린 얼굴 1895’ 김용한 ""극장서 내 얼굴 보니 쑥스러워""",2021.02.16.,매일경제,네이버,http://star.mk.co.kr/new/view.php?mc=ST&year=2021&no=152509
‘건물주’ 기안84 “약자 편에서 그린다는 게 기만이 돼버렸다”,2021.02.16.,매일경제,네이버,http://star.mk.co.kr/new/view.php?mc=ST&year=2021&no=151143
"장민호 건강기능식품 '하이뮨', 복합기능성 제품 8종 출시",2021.02.16.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=153700&year=2021
"'송가인 더 드라마', 호평 속 1만 관객 돌파",2021.02.15.,매일경제,네이버,http://star.mk.co.kr/new/view.php?mc=ST&year=2021&no=149232
"마마무, 21일 온라인 팬미팅 '무무투어' 개최",2021.02.01.,매일경제,네이버,http://star.mk.co.kr/new/view.php?mc=ST&year=2021&no=105650
테슬라도 한다…전세계는 온라인 주총 열풍,2021.01.31.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=101029&year=2021
투명경영 법조인 출신 CEO 몸값 올라간다는데 [스페셜 리포트],2021.01.31.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=100817&year=2021
"딥플로우 결혼, 법적 유부남 됐다…""코로나19로 결혼식 밀려”",2021.02.13.,매일경제,네이버,http://star.mk.co.kr/new/view.php?mc=ST&year=2021&no=144031
신용카드 긁으면 땡? 잠자던 포인트 깨워야 돈번다,2021.01.21.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=70730&year=2021
"""의사 대물림 40%"" 日서 '스카이 캐슬'은 현실...한국은?",2021.02.13.,매일경제,네이버,http://premium.mk.co.kr/view.php?no=29713
임영웅이 보여준 한국 '트로트'...원조는 일본 '엔카' 일까,2021.01.30.,매일경제,네이버,http://premium.mk.co.kr/view.php?no=29647
"[콘텐츠 핫&뉴] 넥슨, 게임 아이템도 라이브 커머스로 판매",2021.01.29.,매일경제,네이버,http://game.mk.co.kr/view.php?year=2021&no=98174
"ITZY 2주년 ""큰 사랑 덕분에 빠르게 달려온 2년, 감사""",2021.02.12.,매일경제,네이버,http://star.mk.co.kr/new/view.php?mc=ST&year=2021&no=142601
"EMK, 온라인 하우스 콘서트 ‘(다 모인 건) 첨이야!’ 개최",2021.01.20.,매일경제,네이버,http://star.mk.co.kr/new/view.php?mc=ST&year=2021&no=65497
일반 기업에도 5G망 개방…24년만에 깨진 주파수 독점,2021.01.20.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=65551&year=2021
"빨주노초 속옷 입고, 접시 깨고…이색적인 지구촌 신년맞이 풍습들",2021.02.11.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=142143&year=2021
